age,yr,cohort,rate,y,D,L,country,gender
56.0,2005.0,1949.0,0.0027666545675200933,-5.890116426042765,3229.9,1167438.8403663777,SC1,Female
57.0,2005.0,1948.0,0.0030315342223297664,-5.798686443606504,3591.12,1184588.3096250142,SC1,Female
58.0,2005.0,1947.0,0.003367293070329236,-5.6936461006163075,3275.93,972867.5026435098,SC1,Female
59.0,2005.0,1946.0,0.0037329454792019885,-5.590557684245553,2352.38,630167.25347483,SC1,Female
60.0,2005.0,1945.0,0.004194198941157555,-5.474052912921258,2854.68,680625.7976909741,SC1,Female
61.0,2005.0,1944.0,0.0045398728180034795,-5.394856280976891,3696.18,814159.3714569048,SC1,Female
62.0,2005.0,1943.0,0.005230138681118211,-5.253317484790664,3773.22,721437.8489851592,SC1,Female
63.0,2005.0,1942.0,0.005635582867741181,-5.178654699795952,4141.44,734873.4101145328,SC1,Female
64.0,2005.0,1941.0,0.006480595932621751,-5.038942807935703,4400.59,679040.9471216212,SC1,Female
65.0,2005.0,1940.0,0.006999193425265284,-4.961960361527832,4324.55,617864.0505046609,SC1,Female
66.0,2005.0,1939.0,0.008116284422084084,-4.813882813019004,4118.43,507428.0034832093,SC1,Female
67.0,2005.0,1938.0,0.00898942995304539,-4.711705841514006,5220.08,580690.8810977018,SC1,Female
68.0,2005.0,1937.0,0.010204393858881784,-4.584936880968272,5668.34,555480.323318405,SC1,Female
69.0,2005.0,1936.0,0.011237480261928003,-4.488500635632837,6251.68,556324.0027375502,SC1,Female
70.0,2005.0,1935.0,0.012661106522017199,-4.369220463082589,6665.93,526488.7384375286,SC1,Female
71.0,2005.0,1934.0,0.014273657660499027,-4.24933956215235,7321.32,512925.2903592502,SC1,Female
72.0,2005.0,1933.0,0.016302661510336394,-4.116426901655889,8261.87,506780.4416329026,SC1,Female
73.0,2005.0,1932.0,0.018250427107494895,-4.003566796077081,8807.19,482574.4596619964,SC1,Female
74.0,2005.0,1931.0,0.021211729109801673,-3.8532009903996944,9594.65,452327.5754811725,SC1,Female
75.0,2005.0,1930.0,0.023812905625010396,-3.737527592119125,10132.97,425524.3001239407,SC1,Female
76.0,2005.0,1929.0,0.027630790949433156,-3.5888245139841146,11171.58,404316.33030140185,SC1,Female
77.0,2005.0,1928.0,0.031067964077536564,-3.471578084678251,11870.99,382097.45480500354,SC1,Female
78.0,2005.0,1927.0,0.03550726725638873,-3.3380178920037262,12891.6,363069.3375221786,SC1,Female
79.0,2005.0,1926.0,0.040837010602713435,-3.1981664861435695,13992.24,342636.24573612347,SC1,Female
80.0,2005.0,1925.0,0.04576777118319034,-3.0841751215217137,14932.79,326273.0435403973,SC1,Female
81.0,2005.0,1924.0,0.05283718655141047,-2.9405400454198514,15806.31,299151.24236640596,SC1,Female
82.0,2005.0,1923.0,0.06081467028767845,-2.799924231488903,16990.01,279373.5445679513,SC1,Female
83.0,2005.0,1922.0,0.07066714776038882,-2.6497744850713776,17797.49,251849.55901072972,SC1,Female
84.0,2005.0,1921.0,0.08056977314211933,-2.5186317228589137,19206.32,238381.2098629274,SC1,Female
50.0,2006.0,1956.0,0.0014966471583060226,-6.50452790052044,1383.9,924666.8410250848,SC1,Female
51.0,2006.0,1955.0,0.0016756005333122637,-6.391583650610075,1590.03,948931.4239217201,SC1,Female
52.0,2006.0,1954.0,0.0018006375964005786,-6.3196144565786465,1686.09,936384.9801706041,SC1,Female
53.0,2006.0,1953.0,0.0019557971036239376,-6.236957443003477,1890.22,966470.395368503,SC1,Female
54.0,2006.0,1952.0,0.0021515653688024563,-6.141559623250375,2177.41,1012012.0130079656,SC1,Female
55.0,2006.0,1951.0,0.002389649002536237,-6.0366087846873295,2434.58,1018802.341856932,SC1,Female
56.0,2006.0,1950.0,0.0025347552381510085,-5.977658199598161,2959.92,1167734.0499981097,SC1,Female
57.0,2006.0,1949.0,0.0029244745271959434,-5.834640463258999,3413.21,1167119.0732759323,SC1,Female
58.0,2006.0,1948.0,0.0032538984141936927,-5.727901489420703,3701.39,1137524.7561061904,SC1,Female
59.0,2006.0,1947.0,0.0036180318822670145,-5.621825079923202,3408.21,942006.6242933319,SC1,Female
60.0,2006.0,1946.0,0.003979030837410606,-5.526716997527013,2496.62,627444.2450978089,SC1,Female
61.0,2006.0,1945.0,0.004520257556289484,-5.399186305281406,3025.96,669422.0323330207,SC1,Female
62.0,2006.0,1944.0,0.004895376643336031,-5.319464061457997,3637.36,743019.4375240685,SC1,Female
63.0,2006.0,1943.0,0.005602660462901218,-5.184513711396139,3882.52,692977.9210624376,SC1,Female
64.0,2006.0,1942.0,0.006223577978137593,-5.079410299974101,4256.75,683971.5056119267,SC1,Female
65.0,2006.0,1941.0,0.00675212908343025,-4.997897404064611,4592.97,680225.4434488177,SC1,Female
66.0,2006.0,1940.0,0.007514892297409582,-4.890868587561924,4482.91,596536.8261558824,SC1,Female
67.0,2006.0,1939.0,0.008631799150396226,-4.7523023193233955,4500.92,521434.7462884831,SC1,Female
68.0,2006.0,1938.0,0.009775006212116374,-4.627926537600283,5503.56,563023.6831131825,SC1,Female
69.0,2006.0,1937.0,0.011011062222842991,-4.508854854895531,6056.92,550075.9034341502,SC1,Female
70.0,2006.0,1936.0,0.012520261643842113,-4.38040701545809,6710.35,535959.2467702443,SC1,Female
71.0,2006.0,1935.0,0.013936834570385139,-4.273219974730441,7093.59,508981.4307671711,SC1,Female
72.0,2006.0,1934.0,0.015580659490740285,-4.161724910119587,7784.04,499596.3107098335,SC1,Female
73.0,2006.0,1933.0,0.01771649184369667,-4.0332593306232996,8614.58,486246.37857211963,SC1,Female
74.0,2006.0,1932.0,0.02048089515186418,-3.8882627711789044,9487.14,463219.0111639957,SC1,Female
75.0,2006.0,1931.0,0.02356358305389684,-3.748052849678152,10332.69,438502.4966859285,SC1,Female
76.0,2006.0,1930.0,0.026378832594183388,-3.6351933861148122,10719.94,406384.1704034992,SC1,Female
77.0,2006.0,1929.0,0.030359110635763173,-3.4946586208309784,11792.64,388438.2563601259,SC1,Female
78.0,2006.0,1928.0,0.03438343646700826,-3.3701803286122805,12849.32,373706.6832260712,SC1,Female
79.0,2006.0,1927.0,0.03982193547260516,-3.2233373759872386,13928.02,349757.48503187526,SC1,Female
80.0,2006.0,1926.0,0.04565898383356404,-3.086554893196816,15251.88,334038.97151097574,SC1,Female
81.0,2006.0,1925.0,0.051495379718904485,-2.966263189533035,16185.48,314309.3630603551,SC1,Female
82.0,2006.0,1924.0,0.05886397718833048,-2.8325259681515536,16809.89,285571.76736831985,SC1,Female
83.0,2006.0,1923.0,0.06739190205085765,-2.6972304158955662,17839.55,264713.55544375774,SC1,Female
84.0,2006.0,1922.0,0.07938834260585917,-2.533403740073953,18690.11,235426.37856531594,SC1,Female
50.0,2007.0,1957.0,0.0015813441097941262,-6.449480091184118,1326.73,838988.8018571276,SC1,Female
51.0,2007.0,1956.0,0.0016839794675232922,-6.386595555918464,1458.81,866287.2844557543,SC1,Female
52.0,2007.0,1955.0,0.0018907665163006076,-6.270772967949293,1581.88,836634.2360954427,SC1,Female
53.0,2007.0,1954.0,0.0020041599242038985,-6.212530296446613,1806.0,901125.6927100703,SC1,Female
54.0,2007.0,1953.0,0.002169501180860245,-6.133258008425374,2030.13,935758.8822307155,SC1,Female
55.0,2007.0,1952.0,0.0024362147020771975,-6.0173097958766295,2375.33,975008.4826163781,SC1,Female
56.0,2007.0,1951.0,0.0026770639251208718,-5.92303463534133,2693.5,1006139.589990697,SC1,Female
57.0,2007.0,1950.0,0.0029172393389291307,-5.8371175417781345,3067.71,1051579.8135116692,SC1,Female
58.0,2007.0,1949.0,0.0032460529457753236,-5.730315498939791,3586.99,1105031.2671789285,SC1,Female
59.0,2007.0,1948.0,0.003559906689824638,-5.638020945185121,3746.08,1052297.244393373,SC1,Female
60.0,2007.0,1947.0,0.003968698094907077,-5.5293171738574065,3500.95,882140.6708896992,SC1,Female
61.0,2007.0,1946.0,0.004474652600571614,-5.409326561425954,2637.47,589424.5286579513,SC1,Female
62.0,2007.0,1945.0,0.005182640476356785,-5.262440608115902,3270.82,631110.7272290036,SC1,Female
63.0,2007.0,1944.0,0.005661047624376798,-5.174146311248498,4077.27,720232.4146582056,SC1,Female
64.0,2007.0,1943.0,0.006335305635053891,-5.0616172209025825,4137.3,653054.5230695577,SC1,Female
65.0,2007.0,1942.0,0.006657382233118942,-5.012028929787667,4783.66,718549.6990397208,SC1,Female
66.0,2007.0,1941.0,0.007683916586546156,-4.868625889607658,4800.67,624768.6249490968,SC1,Female
67.0,2007.0,1940.0,0.008463111876399611,-4.77203833890859,4779.66,564763.8917935904,SC1,Female
68.0,2007.0,1939.0,0.009878703046808348,-4.617374046405052,4715.62,477352.13596925983,SC1,Female
69.0,2007.0,1938.0,0.011012341019940674,-4.508738724151792,6002.34,545055.7687172255,SC1,Female
70.0,2007.0,1937.0,0.012642772286894541,-4.370669587817144,6534.64,516867.6498882914,SC1,Female
71.0,2007.0,1936.0,0.013549490467761053,-4.301406336218743,7217.02,532641.4315853278,SC1,Female
72.0,2007.0,1935.0,0.015502225890795078,-4.166771659509523,7741.31,499367.6427200458,SC1,Female
73.0,2007.0,1934.0,0.01794696435695067,-4.020334294954094,8339.64,464682.4852454864,SC1,Female
74.0,2007.0,1933.0,0.01995926871955651,-3.9140616460667492,9361.21,469015.6804606618,SC1,Female
75.0,2007.0,1932.0,0.022856970136372882,-3.7784991693658605,10147.65,443963.0423216848,SC1,Female
76.0,2007.0,1931.0,0.02634694438250959,-3.6364029734320695,10969.11,416333.28862537246,SC1,Female
77.0,2007.0,1930.0,0.030010935531288845,-3.5061934460307933,11740.54,391208.73082278727,SC1,Female
78.0,2007.0,1929.0,0.034205220569285905,-3.3753769983383983,13044.26,381352.8982681933,SC1,Female
79.0,2007.0,1928.0,0.039065848520455616,-3.2425066330357843,13758.66,352191.50539622107,SC1,Female
80.0,2007.0,1927.0,0.04486422282923515,-3.1041146208108783,15193.45,338654.0330327398,SC1,Female
81.0,2007.0,1926.0,0.05070187244979075,-2.9817924371184317,16427.14,323994.74035732175,SC1,Female
82.0,2007.0,1925.0,0.05836901729578025,-2.840970055683726,17210.57,294857.97084413527,SC1,Female
83.0,2007.0,1924.0,0.06686329896653774,-2.705105057799449,18223.14,272543.23794462957,SC1,Female
84.0,2007.0,1923.0,0.07584400256523524,-2.57907664598766,19171.67,252777.66667852196,SC1,Female
50.0,2008.0,1958.0,0.0016289702145133016,-6.419807234051614,1282.71,787436.1290167874,SC1,Female
51.0,2008.0,1957.0,0.0017576885868897897,-6.343755635973654,1356.75,771894.4129919817,SC1,Female
52.0,2008.0,1956.0,0.0019958834252763002,-6.216668506968645,1499.83,751461.7241697726,SC1,Female
53.0,2008.0,1955.0,0.001990993061663625,-6.219121738756162,1663.92,835723.6557166448,SC1,Female
54.0,2008.0,1954.0,0.0022039798726230684,-6.117490519936857,1884.04,854835.392737824,SC1,Female
55.0,2008.0,1953.0,0.0024569183426807585,-6.008847420557541,2131.18,867419.9557135694,SC1,Female
56.0,2008.0,1952.0,0.0027884376916637228,-5.882273807134637,2368.31,849332.2289683104,SC1,Female
57.0,2008.0,1951.0,0.002970252535453228,-5.819108301010139,2771.53,933095.7441896755,SC1,Female
58.0,2008.0,1950.0,0.003213296582207989,-5.740457896165399,3257.81,1013852.8818156661,SC1,Female
59.0,2008.0,1949.0,0.0035970154201007045,-5.6276508273440875,3821.12,1062302.9244320062,SC1,Female
60.0,2008.0,1948.0,0.004016034327864841,-5.517460348854131,4135.3,1029697.3736772235,SC1,Female
61.0,2008.0,1947.0,0.004356154575461666,-5.4361655888978495,3793.1,870745.0422826207,SC1,Female
62.0,2008.0,1946.0,0.00483544220887665,-5.33178269430528,2742.52,567170.4637407156,SC1,Female
63.0,2008.0,1945.0,0.005543097591925509,-5.195201802362546,3402.89,613896.8227723257,SC1,Female
64.0,2008.0,1944.0,0.006053510374569892,-5.107116948004469,4228.34,698493.8883994938,SC1,Female
65.0,2008.0,1943.0,0.006796532339713928,-4.991342746910889,4271.36,628461.6605208098,SC1,Female
66.0,2008.0,1942.0,0.007753703759551176,-4.85958464531863,4989.76,643532.452971718,SC1,Female
67.0,2008.0,1941.0,0.008640304441564163,-4.751317460494808,5255.92,608302.6397445453,SC1,Female
68.0,2008.0,1940.0,0.009471959867641594,-4.659419437796085,5015.78,529539.8280914454,SC1,Female
69.0,2008.0,1939.0,0.01095225759112114,-4.514209671265172,5302.94,484186.9318613386,SC1,Female
70.0,2008.0,1938.0,0.011928334498198138,-4.428838658804405,6319.51,529789.8043481769,SC1,Female
71.0,2008.0,1937.0,0.01380536341490595,-4.2826981090710365,7049.91,510664.5720306109,SC1,Female
72.0,2008.0,1936.0,0.016153677495593925,-4.1256075465296576,8001.43,495331.79068249126,SC1,Female
73.0,2008.0,1935.0,0.017904303770211592,-4.022714160945038,8550.74,477580.1455193333,SC1,Female
74.0,2008.0,1934.0,0.01976859929473243,-3.923660494348419,9169.09,463820.9244518001,SC1,Female
75.0,2008.0,1933.0,0.022859457824593872,-3.778390338106097,10279.7,449691.33034031757,SC1,Female
76.0,2008.0,1932.0,0.026266753504300334,-3.6394512647905963,10951.08,416917.91100895335,SC1,Female
77.0,2008.0,1931.0,0.02984587766071512,-3.511708550499049,12092.7,405171.5328149695,SC1,Female
78.0,2008.0,1930.0,0.03362572824692997,-3.3924637833933997,12927.17,384442.8261915859,SC1,Female
79.0,2008.0,1929.0,0.03934814304227453,-3.235306496025777,14392.98,365785.4955070329,SC1,Female
80.0,2008.0,1928.0,0.045048491911273005,-3.100015771375512,15131.39,335891.1554642631,SC1,Female
81.0,2008.0,1927.0,0.05165877150004044,-2.963095272084225,16826.33,325720.67649705586,SC1,Female
82.0,2008.0,1926.0,0.05870846382524486,-2.835171374718559,18278.14,311337.3917329503,SC1,Female
83.0,2008.0,1925.0,0.06702083092325155,-2.7027517986111906,18930.5,282456.95762378915,SC1,Female
84.0,2008.0,1924.0,0.07541826769537349,-2.584705756185621,19907.03,263955.01525449636,SC1,Female
50.0,2009.0,1959.0,0.0016819441938617286,-6.3878048964231,1218.67,724560.3061311712,SC1,Female
51.0,2009.0,1958.0,0.0019467301310280814,-6.241604169786009,1353.74,695391.7127101129,SC1,Female
52.0,2009.0,1957.0,0.0019768079316152573,-6.226271890947024,1430.79,723788.0712219198,SC1,Female
53.0,2009.0,1956.0,0.0021112385029955524,-6.160480535448304,1608.88,762055.067543162,SC1,Female
54.0,2009.0,1955.0,0.0022396032798539735,-6.10145653600857,1761.97,786733.0861003579,SC1,Female
55.0,2009.0,1954.0,0.0024033950518939015,-6.030872936283443,1895.05,788488.7665499186,SC1,Female
56.0,2009.0,1953.0,0.0027323758525788816,-5.902583772585653,2209.22,808534.4473802479,SC1,Female
57.0,2009.0,1952.0,0.0030252993925113363,-5.80074521966579,2448.35,809291.8030065104,SC1,Female
58.0,2009.0,1951.0,0.0034254802894391903,-5.676513586606131,2866.58,836840.3137036611,SC1,Female
59.0,2009.0,1950.0,0.0035227100576890984,-5.6485246828426385,3398.87,964845.2311825125,SC1,Female
60.0,2009.0,1949.0,0.004006576338043963,-5.519818183378692,3822.11,953959.1106021405,SC1,Female
61.0,2009.0,1948.0,0.004487129558431739,-5.406542078228244,4329.39,964846.2215370334,SC1,Female
62.0,2009.0,1947.0,0.005021844273033559,-5.293958027681422,3860.13,768667.8021316263,SC1,Female
63.0,2009.0,1946.0,0.005372405622142284,-5.226479496443734,2783.54,518117.9895515864,SC1,Female
64.0,2009.0,1945.0,0.006195980768398273,-5.083854460306077,3566.97,575690.9411650901,SC1,Female
65.0,2009.0,1944.0,0.00674409387234938,-4.999088138991945,4362.41,646848.9440643426,SC1,Female
66.0,2009.0,1943.0,0.007973644086357158,-4.831613665285834,4665.57,585123.934485959,SC1,Female
67.0,2009.0,1942.0,0.008895631517788372,-4.722194963443707,5321.93,598263.3149043854,SC1,Female
68.0,2009.0,1941.0,0.00943607826706777,-4.66321482295354,5538.06,586902.7198860798,SC1,Female
69.0,2009.0,1940.0,0.010669980230829476,-4.540321066450934,5406.98,506746.9557607292,SC1,Female
70.0,2009.0,1939.0,0.011994749437194653,-4.423286271846159,5492.03,457869.5060498473,SC1,Female
71.0,2009.0,1938.0,0.013560585316840854,-4.3005878324427025,6642.66,489850.5370376969,SC1,Female
72.0,2009.0,1937.0,0.01592358090555061,-4.139954192605963,7412.09,465478.84197431424,SC1,Female
73.0,2009.0,1936.0,0.01748427451459414,-4.046453401200979,8331.59,476519.0567698771,SC1,Female
74.0,2009.0,1935.0,0.01973170321832126,-3.9255286363521136,8614.75,436594.3428543483,SC1,Female
75.0,2009.0,1934.0,0.022906770997045835,-3.7763227353987996,9614.31,419714.7647409539,SC1,Female
76.0,2009.0,1933.0,0.026085005242153878,-3.646394641543497,10917.02,418517.0713463336,SC1,Female
77.0,2009.0,1932.0,0.030156939650046052,-3.5013402114800494,11799.5,391269.8084396631,SC1,Female
78.0,2009.0,1931.0,0.03397604741579991,-3.382099490404684,12934.13,380683.7752994549,SC1,Female
79.0,2009.0,1930.0,0.03882209800257961,-3.2487656583281086,13467.43,346901.1386016575,SC1,Female
80.0,2009.0,1929.0,0.04470153426821836,-3.107747454277869,15445.52,345525.50047440693,SC1,Female
81.0,2009.0,1928.0,0.051302968902897816,-2.9700066551291764,16152.91,314853.31834445964,SC1,Female
82.0,2009.0,1927.0,0.05930797221592518,-2.8250115432974123,17796.81,300074.4981670653,SC1,Female
83.0,2009.0,1926.0,0.06622691432599882,-2.714668337846937,19035.5,287428.46007136407,SC1,Female
84.0,2009.0,1925.0,0.07556944235017475,-2.5827032792254485,20041.05,265200.4484449349,SC1,Female
50.0,2010.0,1960.0,0.0016654707502028268,-6.397647462656581,1330.8,799053.3606416867,SC1,Female
51.0,2010.0,1959.0,0.00186807637317729,-6.282846055012706,1379.82,738631.4712889139,SC1,Female
52.0,2010.0,1958.0,0.002095396111614643,-6.168012668724022,1390.83,663755.1689108902,SC1,Female
53.0,2010.0,1957.0,0.002235471760005812,-6.103302994888119,1545.93,691545.304958798,SC1,Female
54.0,2010.0,1956.0,0.002386703886131781,-6.037841992051336,1733.04,726122.7545109511,SC1,Female
55.0,2010.0,1955.0,0.0025935124896508993,-5.954742148433152,1899.13,732261.7521906105,SC1,Female
56.0,2010.0,1954.0,0.0027636080420447707,-5.891218191365168,2076.24,751278.7516943999,SC1,Female
57.0,2010.0,1953.0,0.003179131692904494,-5.751147172021442,2422.45,761984.7914468807,SC1,Female
58.0,2010.0,1952.0,0.003367418852783117,-5.693608747139178,2710.61,804951.8395253161,SC1,Female
59.0,2010.0,1951.0,0.0037360349094942894,-5.589730414576143,3090.84,827304.903427248,SC1,Female
60.0,2010.0,1950.0,0.004297813324436613,-5.449648914828234,3607.15,839298.9010226148,SC1,Female
61.0,2010.0,1949.0,0.004615161156300011,-5.37840849152867,4295.56,930749.7299712421,SC1,Female
62.0,2010.0,1948.0,0.005260123532224189,-5.247600767294568,4611.75,876737.9647545974,SC1,Female
63.0,2010.0,1947.0,0.005669946947832524,-5.172575517929544,4271.54,753365.0736596223,SC1,Female
64.0,2010.0,1946.0,0.006331718299728555,-5.0621836263092055,3166.89,500162.8073276359,SC1,Female
65.0,2010.0,1945.0,0.007157729760057552,-4.939562420905394,4039.41,564342.345325918,SC1,Female
66.0,2010.0,1944.0,0.007852096596870108,-4.84697470044414,4824.88,614470.2807048025,SC1,Female
67.0,2010.0,1943.0,0.008868946978992803,-4.725199206845312,4993.98,563086.0136867273,SC1,Female
68.0,2010.0,1942.0,0.009946517813378429,-4.610532757569585,5826.48,585780.8842571188,SC1,Female
69.0,2010.0,1941.0,0.011162440199178301,-4.495200690090327,5949.55,532997.2563201694,SC1,Female
70.0,2010.0,1940.0,0.012751235206327049,-4.36212713314255,5955.55,467056.71283084084,SC1,Female
71.0,2010.0,1939.0,0.014149620979898768,-4.258067441124517,5958.55,421110.2197341423,SC1,Female
72.0,2010.0,1938.0,0.01613135694424946,-4.126990264887434,7370.4,456898.9469064731,SC1,Female
73.0,2010.0,1937.0,0.018715642500877858,-3.978395607417392,8323.97,444760.0449522138,SC1,Female
74.0,2010.0,1936.0,0.02085466848536331,-3.870177447630118,9191.48,440739.68408804823,SC1,Female
75.0,2010.0,1935.0,0.023185266637015048,-3.7642382607944453,10034.98,432817.1056691345,SC1,Female
76.0,2010.0,1934.0,0.026749158716213955,-3.6212522559958393,10717.39,400662.6942440501,SC1,Female
77.0,2010.0,1933.0,0.029929563697182953,-3.508908534665046,12360.37,412981.9640893526,SC1,Female
78.0,2010.0,1932.0,0.03525186205277503,-3.3452369269268085,12997.75,368711.01959213574,SC1,Female
79.0,2010.0,1931.0,0.0399767482536016,-3.2194572875448224,14340.55,358722.27298297145,SC1,Female
80.0,2010.0,1930.0,0.04618579018555545,-3.075083099945557,15466.22,334869.6631120331,SC1,Female
81.0,2010.0,1929.0,0.05246626903243372,-2.9475848104929874,17177.24,327395.87389721454,SC1,Female
82.0,2010.0,1928.0,0.05930618803443202,-2.825041627083185,17863.65,301210.55815674266,SC1,Female
83.0,2010.0,1927.0,0.06876738809463775,-2.6770256566735706,19805.81,288011.66583124,SC1,Female
84.0,2010.0,1926.0,0.07709182260230359,-2.5627580662647804,21197.64,274966.1285004642,SC1,Female
50.0,2011.0,1961.0,0.001745786311106903,-6.350550216736896,1288.07,737816.5310411379,SC1,Female
51.0,2011.0,1960.0,0.0018247064054982213,-6.3063361785888485,1417.28,776716.73411648,SC1,Female
52.0,2011.0,1959.0,0.0021142074237816633,-6.159075277245439,1549.48,732889.3005344099,SC1,Female
53.0,2011.0,1958.0,0.00228177850946573,-6.082800092083832,1661.67,728234.5736480242,SC1,Female
54.0,2011.0,1957.0,0.0025452151659503793,-5.97354008797559,1741.8,684342.9283707001,SC1,Female
55.0,2011.0,1956.0,0.0026382646486844174,-5.937633908003807,1971.16,747142.6344521305,SC1,Female
56.0,2011.0,1955.0,0.0027669809704012572,-5.889998455540622,2144.44,775010.7510457585,SC1,Female
57.0,2011.0,1954.0,0.0031382039250232624,-5.764104641115704,2345.77,747488.071535253,SC1,Female
58.0,2011.0,1953.0,0.003452520337048487,-5.668650782170012,2655.26,769078.7427105921,SC1,Female
59.0,2011.0,1952.0,0.003914579654666703,-5.5430473232049415,3152.07,805212.8907997339,SC1,Female
60.0,2011.0,1951.0,0.004201502938311859,-5.472312975247951,3642.86,867037.356271297,SC1,Female
61.0,2011.0,1950.0,0.00462721708385352,-5.375799653396751,4147.66,896361.6629254515,SC1,Female
62.0,2011.0,1949.0,0.005247969163096417,-5.249914103291984,4751.64,905424.5275321755,SC1,Female
63.0,2011.0,1948.0,0.005829766536293091,-5.144778324654314,5037.09,864029.4544630047,SC1,Female
64.0,2011.0,1947.0,0.006303721219545169,-5.066615150192301,4757.65,754736.739506903,SC1,Female
65.0,2011.0,1946.0,0.007020766898203327,-4.958882822152883,3421.5,487339.9230610534,SC1,Female
66.0,2011.0,1945.0,0.00814546126631919,-4.810294406693813,4362.01,535514.1786796717,SC1,Female
67.0,2011.0,1944.0,0.008890136368155836,-4.722812890073879,5454.77,613575.5149424704,SC1,Female
68.0,2011.0,1943.0,0.009816307571403456,-4.623710238384358,5769.27,587723.0270174957,SC1,Female
69.0,2011.0,1942.0,0.0112809139134748,-4.484643015496103,6534.5,579252.7139308001,SC1,Female
70.0,2011.0,1941.0,0.012533567189178437,-4.379344858717424,6829.98,544935.0449804146,SC1,Female
71.0,2011.0,1940.0,0.01393066557458119,-4.273662712390628,6788.9,487334.9348352367,SC1,Female
72.0,2011.0,1939.0,0.01640551513320708,-4.110137712074137,6879.06,419313.8675710226,SC1,Female
73.0,2011.0,1938.0,0.01802169967730836,-4.016178709534733,8371.45,464520.5585431397,SC1,Female
74.0,2011.0,1937.0,0.020522348048274776,-3.886240837922034,9143.69,445547.94502516347,SC1,Female
75.0,2011.0,1936.0,0.023086506744435183,-3.7685069557385775,10350.63,448341.1074087653,SC1,Female
76.0,2011.0,1935.0,0.0262727373282566,-3.6392234809317383,11267.1,428851.3929563829,SC1,Female
77.0,2011.0,1934.0,0.02936441104699423,-3.5279718465004843,12096.43,411941.85644115624,SC1,Female
78.0,2011.0,1933.0,0.033889373618085965,-3.3846537763287348,13801.18,407242.1094450277,SC1,Female
79.0,2011.0,1932.0,0.03883423210141646,-3.2484531506698313,15106.27,388993.65798066097,SC1,Female
80.0,2011.0,1931.0,0.04375914011463823,-3.1290547710925947,16380.32,374329.1106060945,SC1,Female
81.0,2011.0,1930.0,0.05000585559313256,-2.9956151685483987,17530.17,350562.34499080275,SC1,Female
82.0,2011.0,1929.0,0.057576159393476614,-2.8546466963791075,19435.22,337556.72842259804,SC1,Female
83.0,2011.0,1928.0,0.06670120321133083,-2.7075322870728753,20414.8,306063.4443927399,SC1,Female
84.0,2011.0,1927.0,0.07556653502245803,-2.582741752231911,22258.76,294558.4311016086,SC1,Female
50.0,2012.0,1962.0,0.0016507930190101682,-6.4064994889473645,1243.71,753401.5383380654,SC1,Female
51.0,2012.0,1961.0,0.0018481816145965286,-6.293553034294621,1297.74,702171.2529497844,SC1,Female
52.0,2012.0,1960.0,0.0020930714030412876,-6.169122720934733,1411.81,674515.928099062,SC1,Female
53.0,2012.0,1959.0,0.002301742932704524,-6.074088646202021,1558.89,677265.0315768844,SC1,Female
54.0,2012.0,1958.0,0.002511535679786677,-5.986860888310613,1632.94,650175.9115517314,SC1,Female
55.0,2012.0,1957.0,0.002708892401148112,-5.9112154356978595,1710.98,631616.0801642892,SC1,Female
56.0,2012.0,1956.0,0.002993720655167943,-5.811238298884674,1874.07,626000.290563138,SC1,Female
57.0,2012.0,1955.0,0.003261009010372311,-5.725718619108453,2062.18,632374.8243076948,SC1,Female
58.0,2012.0,1954.0,0.003518038098428192,-5.649851803155145,2305.32,655285.6835262766,SC1,Female
59.0,2012.0,1953.0,0.003755658344529792,-5.58449168435872,2651.51,706004.0495595104,SC1,Female
60.0,2012.0,1952.0,0.004191868916546877,-5.4746086023600204,3076.76,733982.8752408922,SC1,Female
61.0,2012.0,1951.0,0.004483986099695876,-5.407242873755647,3526.02,786358.3698975227,SC1,Female
62.0,2012.0,1950.0,0.00492281987459386,-5.313873767420269,4044.32,821545.3953276449,SC1,Female
63.0,2012.0,1949.0,0.005664836297679694,-5.173477282063618,4580.62,808605.8906726419,SC1,Female
64.0,2012.0,1948.0,0.00628269954517758,-5.069955526985259,5008.87,797248.0561870359,SC1,Female
65.0,2012.0,1947.0,0.006860362804191747,-4.981994951734388,4895.81,713637.1850492534,SC1,Female
66.0,2012.0,1946.0,0.00788062267963742,-4.84334835797573,3661.09,464568.6196167996,SC1,Female
67.0,2012.0,1945.0,0.008853621532504184,-4.726928690954649,4458.55,503584.8871144293,SC1,Female
68.0,2012.0,1944.0,0.00943757313031397,-4.663056415529576,5575.19,590744.0316507008,SC1,Female
69.0,2012.0,1943.0,0.01094092194506865,-4.515245212680865,6043.46,552372.0971909447,SC1,Female
70.0,2012.0,1942.0,0.012134337853678533,-4.411716006296126,6743.86,555766.6253668382,SC1,Female
71.0,2012.0,1941.0,0.013859198180964014,-4.278806138195129,7036.02,507678.7205239741,SC1,Female
72.0,2012.0,1940.0,0.015097931939834977,-4.193197502167633,7164.1,474508.69619420904,SC1,Female
73.0,2012.0,1939.0,0.017731149199646443,-4.032432344321604,7187.12,405338.6455144887,SC1,Female
74.0,2012.0,1938.0,0.019517161581729402,-3.9364611193424213,8907.1,456372.71396770125,SC1,Female
75.0,2012.0,1937.0,0.022103105650306733,-3.812037153168246,9870.65,446572.9909707517,SC1,Female
76.0,2012.0,1936.0,0.02570002446198997,-3.6612633352530124,11120.37,432698.80993486586,SC1,Female
